,LIMIT_BAL,80%,match 100,MatchA,Match J,Match JUN,MatchM,default,STAT_AUG,BILL_JUL,PAID_AUG,Bal_AUG,STAT_JUL,BILL_JUN,PAID_JUL,Bal_JUL,STAT_JUN,BILL_MAY,PAID_JUN,Bal_JUN,STAT_MAY,BILL_APR,PAID_MAY,Bal_MAY
6368,370000,296000,0,0,0,0,0,0,2,3677,3677,0,-1,1746,0,1746,2,1746,1746,0,-1,1746,1746,0
6369,280000,224000,0,0,0,0,0,0,-2,940,940,0,-2,0,0,0,-2,699,699,0,-2,0,0,0
6370,150000,120000,0,0,0,0,0,0,0,48194,5175,43019,0,32264,3000,29264,0,25579,10000,15579,0,0,0,0
6371,50000,40000,0,0,0,0,0,0,0,15750,2000,13750,0,17434,2000,15434,0,19220,2000,17220,0,17822,605,17217
6372,100000,80000,0,0,0,0,0,0,2,71910,3515,68395,0,65693,6300,59393,0,63835,13,63822,2,18660,765,17895
6373,50000,40000,0,0,0,0,0,0,2,22219,4042,18177,2,21520,0,21520,3,20108,648,19460,2,18207,0,18207
6374,160000,128000,0,0,0,0,0,0,-1,3003,3740,-737,-1,737,0,737,0,0,0,0,0,894,894,0
6375,50000,40000,0,1,1,0,0,0,0,51463,4800,46663,0,49952,0,49952,2,19584,837,18747,0,19080,700,18380
6376,20000,16000,0,0,0,1,1,0,0,444,444,0,-1,20444,20000,444,0,18976,600,18376,0,19802,1000,18802
6377,310000,248000,0,0,0,0,0,0,0,210583,8311,202272,0,210982,6928,204054,0,126502,3539,122963,0,102999,2991,100008
6378,90000,72000,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,-2,0,0,0,-2,0,0,0
6379,50000,40000,0,1,1,1,1,1,3,47517,2000,45517,2,48439,2000,46439,2,49418,1900,47518,2,50326,1900,48426
6380,300000,240000,0,0,0,0,0,0,-1,342,342,0,-1,25022,25081,-59,-1,0,0,0,-1,0,0,0
6381,300000,240000,0,1,0,0,0,0,0,298378,15056,283322,0,131103,5027,126076,0,128742,5007,123735,0,124882,5063,119819
6382,150000,120000,0,0,0,0,0,0,-1,4996,4996,0,-1,4998,5000,-2,-1,4998,4998,0,-1,49398,49398,0
6383,500000,400000,0,0,0,0,0,0,0,201715,7412,194303,0,141177,4721,136456,0,130352,3854,126498,0,126422,3622,122800
6384,150000,120000,0,1,1,1,1,0,0,130080,4723,125357,0,131238,3323,127915,0,141612,11086,130526,0,140868,0,140868
6385,200000,160000,0,1,1,1,1,0,0,194045,8000,186045,0,189557,7011,182546,0,177185,8500,168685,0,171010,6010,165000
6386,180000,144000,0,0,0,0,0,0,-1,2821,0,2821,2,0,0,0,2,2821,2821,0,-1,0,0,0
6387,80000,64000,0,1,1,1,1,0,2,81380,3299,78081,0,75374,2699,72675,0,77158,3000,74158,0,78710,2987,75723
6388,210000,168000,0,0,0,0,0,1,-1,0,0,0,-1,0,0,0,-2,5916,5916,0,-1,0,0,0
6389,10000,8000,0,0,1,1,1,1,2,8882,2400,6482,2,8520,0,8520,2,8694,174,8520,0,8871,177,8694
6390,140000,112000,0,0,0,0,0,0,0,55232,4600,50632,0,55932,2200,53732,2,54910,0,54910,2,57344,3513,53831
6391,100000,80000,0,0,0,0,0,1,4,54083,0,54083,3,54601,2000,52601,2,55585,2000,53585,2,57027,2500,54527
6392,10000,8000,0,0,1,1,1,0,0,8833,2229,6604,0,9604,1000,8604,0,9800,196,9604,0,10000,200,9800
6393,260000,208000,0,0,0,0,0,0,0,2551,2551,0,-1,-139,0,-139,-1,2311,2450,-139,-1,47,0,47
6394,50000,40000,0,1,1,0,0,0,0,51053,4100,46953,0,43611,0,43611,2,19785,900,18885,0,20104,2000,18104
6395,220000,176000,0,0,0,0,0,0,-1,743,0,743,3,43,0,43,2,-657,0,-657,2,-1357,0,-1357
6396,230000,184000,0,0,0,0,0,0,0,33477,3000,30477,0,34914,2000,32914,0,36352,2000,34352,0,37745,2000,35745
6397,80000,64000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,-2,0,0,0
6398,340000,272000,0,1,0,0,0,0,0,318616,10631,307985,0,243586,8900,234686,0,248766,9200,239566,0,254056,9525,244531
6399,340000,272000,0,0,0,0,0,0,0,74983,2047,72936,0,43557,766,42791,0,15559,77,15482,0,0,0,0
6400,50000,40000,0,1,1,1,1,0,2,45596,1900,43696,0,48089,3300,44789,0,46790,0,46790,2,46982,1558,45424
6401,70000,56000,0,1,0,0,0,0,0,66447,2730,63717,0,49103,1936,47167,0,45830,1700,44130,0,46769,1700,45069
6402,20000,16000,0,0,0,0,0,0,0,9489,3000,6489,0,11349,2000,9349,0,14176,3000,11176,0,15616,3000,12616
6403,200000,160000,0,1,1,0,0,0,0,180357,6500,173857,0,168935,6146,162789,0,88883,3300,85583,0,88973,2476,86497
6404,170000,136000,0,1,1,1,1,0,0,168142,7540,160602,0,169821,6301,163520,0,173014,6517,166497,0,163570,6035,157535
6405,30000,24000,0,1,1,1,0,0,0,30107,3000,27107,0,29923,4000,25923,0,29472,2000,27472,0,27729,4000,23729
6406,230000,184000,0,0,0,0,0,0,-2,0,0,0,-2,147,147,0,-2,0,0,0,-2,0,0,0
6407,80000,64000,0,0,0,0,0,0,-1,0,0,0,-1,0,0,0,-2,0,0,0,-2,0,0,0
6408,80000,64000,0,0,0,0,0,0,0,31023,14016,17007,0,-2639,0,-2639,0,-2787,2000,-4787,-2,34732,38000,-3268
6409,130000,104000,0,0,0,0,0,1,0,12394,3000,9394,0,11883,0,11883,2,9826,500,9326,0,10167,500,9667
6410,360000,288000,0,0,0,0,0,0,-1,26510,26510,0,-1,50810,51109,-299,-1,20800,2080,18720,0,0,0,0
6411,20000,16000,0,0,0,0,0,0,0,13484,1535,11949,0,7612,1000,6612,0,8612,1000,7612,0,5007,1000,4007
6412,110000,88000,0,0,0,0,0,1,0,16412,1102,15310,2,16809,1000,15809,2,8682,0,8682,2,8861,602,8259
6413,210000,168000,0,0,0,0,0,1,-1,23816,1816,22000,0,24303,1303,23000,0,16742,0,16742,0,3187,0,3187
6414,30000,24000,0,1,1,1,1,0,0,29312,2632,26680,0,29680,1000,28680,0,29689,1176,28513,0,31050,830,30220
6415,180000,144000,0,0,0,0,0,0,0,11718,1000,10718,0,5265,105,5160,0,3950,79,3871,0,270,270,0
6416,290000,232000,0,0,0,0,0,0,-2,3155,3155,0,-1,0,0,0,-1,2359,2359,0,-1,0,0,0
6417,20000,16000,0,1,1,1,1,0,2,17302,1000,16302,2,18029,1000,17029,0,18362,1000,17362,0,18669,1000,17669
6418,160000,128000,0,0,0,0,0,1,-1,0,0,0,-2,0,0,0,-2,0,0,0,-2,0,0,0
6419,360000,288000,0,0,0,0,0,0,-1,14697,14697,0,-1,10687,0,10687,0,1968,2141,-173,-1,1272,1272,0
6420,220000,176000,0,1,0,0,0,0,0,189016,7261,181755,0,137788,5170,132618,0,106713,4054,102659,0,96588,4500,92088
6421,130000,104000,0,0,0,0,0,0,0,-829,0,-829,-2,-829,0,-829,-2,-829,0,-829,-2,-829,0,-829
6422,70000,56000,0,1,0,0,0,0,0,73831,4231,69600,0,46898,8000,38898,0,48686,2500,46186,0,47171,1675,45496
6423,360000,288000,0,0,0,0,0,0,-1,2500,0,2500,2,0,0,0,2,0,0,0,-2,0,0,0
6424,200000,160000,0,0,0,0,0,0,-1,1707,8,1699,2,617,617,0,-1,620,3,617,0,0,0,0
6425,440000,352000,0,0,0,0,0,0,-1,19669,19669,0,-1,18613,33152,-14539,-1,13669,0,13669,0,24849,20000,4849
6426,170000,136000,0,0,0,0,0,0,-2,0,0,0,-2,0,0,0,-2,200,200,0,-1,0,0,0
6427,160000,128000,0,0,0,0,0,0,-1,0,0,0,-1,0,0,0,-2,0,0,0,-2,660,660,0
6428,220000,176000,0,0,0,0,0,0,-2,0,0,0,-2,0,0,0,-2,0,0,0,-2,0,0,0
6429,20000,16000,0,1,1,0,0,0,0,20025,4000,16025,0,28806,300,28506,2,14463,10000,4463,0,18668,5000,13668
6430,290000,232000,0,0,0,0,0,1,0,152434,11430,141004,0,156413,6900,149513,0,156189,5320,150869,0,144318,5232,139086
6431,150000,120000,0,1,0,0,0,0,0,132677,5300,127377,0,86265,3500,82765,0,88390,5000,83390,0,90599,4000,86599
6432,180000,144000,0,0,0,0,0,0,2,390,390,0,-1,1726,1726,0,-1,390,390,0,-1,2240,2240,0
6433,70000,56000,0,0,0,0,0,1,2,32855,2531,30324,2,33316,1300,32016,2,34137,1500,32637,2,33439,0,33439
6434,180000,144000,0,0,0,0,0,1,2,8414,3000,5414,2,8062,0,8062,2,5052,200,4852,0,2806,0,2806
6435,160000,128000,0,0,0,0,0,0,-2,5608,5608,0,-2,1851,1851,0,-2,2801,2801,0,-2,3268,3268,0
6436,100000,80000,0,0,0,0,0,0,0,57529,3155,54374,0,58070,1696,56374,0,58615,1889,56726,0,58760,1764,56996
6437,140000,112000,0,1,1,1,1,0,0,134487,6487,128000,0,135945,5025,130920,0,131296,6101,125195,0,139207,10601,128606
6438,150000,120000,0,0,0,1,1,1,2,122881,3000,119881,2,123954,4600,119354,0,131543,9800,121743,0,134319,5100,129219
6439,100000,80000,0,0,0,0,0,0,0,70000,2600,67400,0,70298,3000,67298,0,69677,2500,67177,0,69672,2500,67172
6440,100000,80000,0,0,0,0,0,0,0,42417,0,42417,2,40287,1500,38787,0,42938,3300,39638,0,42095,0,42095
6441,420000,336000,0,0,0,0,0,1,0,277447,40000,237447,0,287781,15000,272781,0,294010,11000,283010,0,319257,30000,289257
6442,20000,16000,0,1,1,1,1,0,2,18327,2200,16127,2,17735,0,17735,2,19446,2000,17446,2,18988,0,18988
6443,50000,40000,0,0,0,0,0,0,2,2262,2262,0,-1,2185,2185,0,-1,0,0,0,-1,5918,5918,0
6444,20000,16000,0,0,0,0,0,0,-1,628,700,-72,-1,2198,2500,-302,-1,365,0,365,0,-34,0,-34
6445,230000,184000,0,0,0,0,0,1,-1,5776,5816,-40,-1,1332,1340,-8,-1,5342,5342,0,-1,3162,4,3158
6446,200000,160000,0,0,0,0,0,0,0,73534,3000,70534,0,74785,2000,72785,0,79985,5400,74585,0,3065,3080,-15
6447,30000,24000,0,1,1,1,1,1,3,24728,0,24728,2,26041,1730,24311,0,26511,1200,25311,0,27034,1100,25934
6448,60000,48000,0,1,1,1,0,0,2,60943,3250,57693,2,60716,1767,58949,2,58458,0,58458,2,49529,3654,45875
6449,20000,16000,0,0,0,0,0,1,0,10015,2000,8015,2,9195,329,8866,0,9539,492,9047,0,9574,342,9232
6450,350000,280000,0,0,0,0,0,0,0,70244,3371,66873,0,64839,2089,62750,0,57583,3008,54575,0,45554,1300,44254
6451,150000,120000,0,0,0,0,0,0,2,3964,1000,2964,0,0,0,0,0,0,0,0,-2,2322,2322,0
6452,180000,144000,0,1,1,1,1,0,0,182533,14010,168523,0,176099,4,176095,2,178391,6431,171960,0,181986,6600,175386
6453,80000,64000,0,1,0,0,0,0,0,68602,3300,65302,0,54617,2000,52617,0,55987,2200,53787,0,53895,2100,51795
6454,580000,464000,0,0,0,1,1,1,2,437254,38001,399253,0,477809,50000,427809,0,486721,16881,469840,0,498316,18887,479429
6455,150000,120000,0,0,0,0,0,0,0,3305,3310,-5,-1,11164,11164,0,-1,18803,18800,3,0,22891,10000,12891
6456,300000,240000,0,0,0,0,0,0,-1,63982,45153,18829,0,124493,102749,21744,0,16367,186,16181,0,41338,45079,-3741
6457,60000,48000,0,1,1,1,1,0,0,59225,2800,56425,0,59947,2300,57647,0,60107,2250,57857,0,57338,2081,55257
6458,490000,392000,0,0,0,0,0,0,-1,57426,57428,-2,-1,35554,1068,34486,0,15858,3000,12858,0,23033,23033,0
6459,70000,56000,0,0,0,0,0,0,0,16105,1534,14571,0,17571,2000,15571,0,18330,1000,17330,0,16268,1000,15268
6460,270000,216000,0,0,0,0,0,0,0,172281,6254,166027,0,175705,6290,169415,0,179582,6710,172872,0,184650,8250,176400
6461,290000,232000,0,0,0,0,0,0,0,102180,48345,53835,0,58554,1689,56865,0,59358,1516,57842,0,45266,1240,44026
6462,320000,256000,0,0,0,0,0,0,2,232702,232702,0,-1,3529,3529,0,-1,14212,14212,0,-1,1166,1200,-34
6463,260000,208000,0,0,0,0,0,0,-1,75036,75038,-2,-1,96787,96793,-6,-1,16576,16576,0,-1,6844,6844,0
6464,200000,160000,0,0,0,0,0,0,-1,-4,0,-4,-1,-4,0,-4,-2,1565,1569,-4,-1,1686,1691,-5
6465,460000,368000,0,0,0,0,0,0,-2,0,0,0,-2,0,0,0,-2,630,630,0,-2,0,0,0
6466,100000,80000,0,0,0,0,0,0,0,47885,7000,40885,0,46817,0,46817,2,48400,2500,45900,0,51588,4000,47588
6467,200000,160000,0,0,0,0,0,0,-2,3519,3554,-35,-2,1846,1855,-9,-2,1330,1337,-7,-2,14470,14542,-72
6468,300000,240000,0,0,0,0,0,1,-2,0,0,0,-2,0,0,0,-2,0,0,0,-2,0,0,0
6469,70000,56000,0,0,0,0,0,0,0,40476,3000,37476,0,43687,7000,36687,0,43858,10000,33858,0,48127,15000,33127
6470,260000,208000,0,0,0,0,0,0,-2,0,0,0,-2,0,0,0,-2,0,0,0,-2,36150,36150,0
6471,30000,24000,0,1,1,0,0,1,0,29710,3623,26087,0,29452,2000,27452,0,11124,1038,10086,0,0,0,0
6472,160000,128000,0,0,0,0,0,0,-1,5923,5939,-16,-1,158,158,0,-1,11030,11030,0,-1,158,158,0
6473,200000,160000,0,0,0,0,0,0,0,119691,14269,105422,0,116278,0,116278,2,128087,13808,114279,2,125931,0,125931
6474,20000,16000,0,0,0,0,0,1,-1,1170,0,1170,2,780,0,780,0,780,0,780,0,0,0,0
6475,50000,40000,0,1,0,0,0,0,0,49903,1801,48102,0,41083,1468,39615,0,29635,1043,28592,0,30261,1085,29176
6476,260000,208000,0,0,0,0,0,0,0,143240,5000,138240,0,150000,10000,140000,0,14098,14098,0,-1,28736,15000,13736
6477,190000,152000,0,0,0,0,0,1,-2,-2650,1941,-4591,-2,-5036,0,-5036,-2,-5036,0,-5036,-2,93493,98529,-5036
6478,80000,64000,0,0,0,0,0,0,-1,-600,0,-600,-1,-600,0,-600,-2,-600,0,-600,-2,-600,0,-600
6479,320000,256000,0,0,0,0,0,0,0,20011,4100,15911,0,17918,1000,16918,0,18627,1000,17627,0,19167,1000,18167
6480,80000,64000,0,0,0,0,0,0,-1,8673,3683,4990,0,11590,5034,6556,0,5973,5981,-8,-1,5878,2895,2983
6481,170000,136000,0,0,0,0,0,0,-1,2986,2986,0,-1,0,0,0,-1,0,0,0,-2,0,0,0
6482,160000,128000,0,0,0,0,0,0,-1,3062,3062,0,-1,6117,6119,-2,-1,4781,4781,0,-1,1450,0,1450
6483,60000,48000,0,1,0,0,0,1,0,56550,1593,54957,0,43279,1348,41931,0,28289,1012,27277,0,28013,1016,26997
6484,70000,56000,0,0,0,0,0,0,-1,13411,2000,11411,0,14470,1400,13070,0,18070,5000,13070,0,15000,300,14700
6485,50000,40000,0,0,0,0,0,0,0,30897,3000,27897,0,14693,5000,9693,0,247,0,247,0,0,0,0
6486,100000,80000,0,0,0,0,0,0,0,17841,2500,15341,0,15317,3000,12317,0,12630,6000,6630,0,11750,2500,9250
6487,420000,336000,0,0,0,0,0,0,0,36569,28000,8569,0,28994,1210,27784,0,15159,303,14856,0,9379,2000,7379
6488,350000,280000,0,0,0,0,0,0,0,76156,4000,72156,0,51500,2500,49000,0,150,150,0,-1,500,500,0
6489,50000,40000,0,0,0,0,0,0,0,23595,1400,22195,0,22590,800,21790,0,21788,1000,20788,0,21949,900,21049
6490,80000,64000,0,1,1,1,0,1,6,76767,0,76767,5,75393,0,75393,4,74731,0,74731,3,23207,0,23207
6491,70000,56000,0,0,0,0,0,1,0,26103,5106,20997,0,28342,4026,24316,0,24894,755,24139,0,25272,1029,24243
6492,50000,40000,0,0,0,0,0,1,0,34212,1861,32351,0,33886,2004,31882,0,32929,1324,31605,0,34549,3768,30781
6493,70000,56000,0,1,1,1,1,0,2,70640,2600,68040,0,71298,3000,68298,0,70930,3000,67930,0,72491,6000,66491
6494,30000,24000,0,1,0,1,1,0,3,24989,0,24989,2,25068,1500,23568,0,26145,1500,24645,0,27219,1500,25719
6495,450000,360000,0,0,0,0,0,1,-2,5226,5241,-15,-2,4715,4729,-14,-2,3275,3284,-9,-2,6422,6441,-19
6496,200000,160000,0,0,0,0,0,0,-1,5171,5171,0,-1,4598,4598,0,-1,-95,0,-95,-1,-2175,0,-2175
6497,260000,208000,0,1,0,0,0,1,0,252615,24799,227816,0,186443,0,186443,2,190345,7035,183310,0,193739,7078,186661
6498,400000,320000,0,0,0,0,0,0,-2,11649,11713,-64,-2,24140,24265,-125,-2,5803,7832,-2029,-2,5937,5966,-29
6499,420000,336000,0,0,0,0,0,0,0,31233,1401,29832,0,22768,804,21964,0,22588,852,21736,0,22172,0,22172
6500,110000,88000,0,1,1,1,1,1,2,92351,0,92351,2,101140,11300,89840,2,99260,0,99260,3,101577,4100,97477
6501,230000,184000,0,0,0,0,0,1,-2,33,33,0,-1,33,0,33,2,33,0,33,2,1133,1100,33
6502,140000,112000,0,0,0,0,0,0,0,57088,5000,52088,0,62868,6500,56368,0,65284,3000,62284,0,69663,5000,64663
6503,30000,24000,0,0,0,0,0,1,-1,390,390,0,-1,390,390,0,-1,390,390,0,-1,0,0,0
6504,240000,192000,0,0,0,0,0,0,-2,0,0,0,-2,0,0,0,-2,620,620,0,-2,0,0,0
6505,140000,112000,0,0,0,0,0,0,-1,14910,14910,0,-1,44967,44967,0,-1,11669,11669,0,-1,5169,5169,0
6506,20000,16000,0,0,0,0,0,1,3,10015,1200,8815,2,9705,0,9705,2,10540,1000,9540,2,10825,600,10225
6507,140000,112000,0,1,1,1,1,0,2,140185,5000,135185,2,136438,0,136438,2,144979,10800,134179,2,139314,0,139314
6508,240000,192000,0,0,0,0,0,0,-2,343,343,0,-2,315,315,0,-2,6000,6000,0,-2,0,0,0
6509,100000,80000,0,0,0,0,0,0,0,560,560,0,-1,480,500,-20,-1,480,480,0,-1,390,390,0
6510,80000,64000,0,1,0,0,0,0,0,78078,4613,73465,0,28868,1100,27768,0,29174,1500,27674,0,29444,1500,27944
6511,180000,144000,0,0,0,0,0,0,0,77720,2900,74820,0,79430,3000,76430,0,81098,3100,77998,0,82791,3200,79591
6512,240000,192000,0,1,0,0,1,0,0,192140,0,192140,2,194357,6947,187410,0,205637,14402,191235,0,202417,33,202384
6513,310000,248000,0,0,0,0,0,0,0,179260,7809,171451,0,116798,10000,106798,0,109647,10000,99647,0,114745,10334,104411
6514,390000,312000,0,0,0,0,0,0,-1,78686,78772,-86,-1,63021,1371,61650,0,41653,919,40734,0,24679,13770,10909
6515,200000,160000,0,0,0,0,0,1,0,76945,4000,72945,0,82914,8000,74914,0,83733,2900,80833,2,80498,0,80498
6516,80000,64000,0,0,0,0,0,0,2,0,0,0,2,3521,3521,0,-1,0,0,0,-1,14206,14206,0
6517,130000,104000,0,0,0,0,0,1,-1,321,321,0,-1,0,0,0,-1,321,321,0,-1,0,0,0
6518,60000,48000,0,0,0,0,0,0,2,8113,0,8113,2,8971,1000,7971,0,10824,2000,8824,0,11646,1000,10646
6519,440000,352000,0,0,0,0,0,0,-2,4697,4697,0,-2,7502,7502,0,-2,2249,2249,0,-2,4532,4532,0
6520,300000,240000,0,0,0,0,0,0,-1,0,0,0,-2,0,0,0,-2,0,0,0,-2,0,0,0
6521,160000,128000,0,0,0,0,0,0,0,17561,0,17561,2,17094,17098,-4,-1,4353,4353,0,-1,4906,2500,2406
6522,50000,40000,0,0,0,0,0,0,0,41150,2150,39000,0,0,0,0,0,0,0,0,-2,0,0,0
6523,50000,40000,0,1,1,0,0,1,0,50409,2000,48409,0,45545,2000,43545,0,39963,2000,37963,0,41145,2000,39145
6524,300000,240000,0,0,0,0,0,0,-1,3351,3357,-6,-1,1961,1965,-4,-1,4409,4419,-10,-1,2503,2509,-6
6525,50000,40000,0,1,0,0,0,0,0,50447,1703,48744,0,34608,1406,33202,0,22658,721,21937,0,18503,645,17858
6526,260000,208000,0,0,0,0,0,0,-2,1058,1058,0,-2,2106,2106,0,-2,2282,2282,0,-2,2531,2531,0
6527,200000,160000,1,1,1,1,1,1,0,201714,157,201557,2,177469,10000,167469,0,184502,10000,174502,0,191529,10000,181529
6528,380000,304000,0,0,0,0,0,0,2,966,966,0,-1,1258,1500,-242,-1,1121,1121,0,-1,1362,1362,0
6529,130000,104000,0,0,0,0,0,1,2,99330,5000,94330,0,94501,3358,91143,0,91503,3500,88003,0,91064,6000,85064
6530,200000,160000,0,0,0,0,0,0,-2,324,324,0,-2,3741,3741,0,-1,1374,0,1374,0,2932,3118,-186
6531,60000,48000,0,1,1,0,0,1,2,58025,9000,49025,0,59724,3000,56724,0,28575,1200,27375,0,39402,11500,27902
6532,170000,136000,0,0,0,0,0,0,-1,978,978,0,-1,1009,1009,0,-1,1101,1101,0,-1,0,0,0
6533,250000,200000,0,0,0,0,0,0,0,151841,0,151841,2,152803,5469,147334,0,155997,5656,150341,0,160220,6811,153409
6534,50000,40000,0,0,0,0,0,0,0,658,658,0,-1,1473,1000,473,0,1473,1473,0,-1,1473,1473,0
6535,360000,288000,0,0,0,0,0,0,0,279728,10212,269516,0,264189,8000,256189,0,271688,10000,261688,0,288740,20000,268740
6536,170000,136000,0,0,0,0,0,1,0,20852,1200,19652,0,17560,351,17209,0,17918,358,17560,0,9100,182,8918
6537,80000,64000,0,0,0,0,0,0,-2,0,0,0,-2,0,0,0,-2,0,0,0,-2,0,0,0
6538,110000,88000,0,0,0,0,0,0,0,56779,2100,54679,0,56580,2100,54480,0,57509,2076,55433,0,58715,2400,56315
6539,30000,24000,0,1,1,1,1,1,2,30571,2670,27901,2,31011,2000,29011,2,30389,0,30389,2,30115,1000,29115
6540,200000,160000,0,0,0,0,0,0,0,179964,100000,79964,0,-36,0,-36,0,5654,5690,-36,-1,804,0,804
6541,30000,24000,0,1,1,1,1,1,2,30603,3569,27034,2,29802,0,29802,2,30134,1100,29034,0,30410,1100,29310
6542,30000,24000,0,0,0,0,0,0,0,11427,1500,9927,0,11935,1000,10935,0,13084,1500,11584,0,14206,1500,12706
6543,170000,136000,0,0,0,0,0,0,0,118111,5000,113111,0,92592,10000,82592,0,96114,5000,91114,0,99628,5000,94628
6544,50000,40000,1,1,1,0,0,0,3,51173,7,51166,2,50033,1104,48929,0,9779,445,9334,0,9924,400,9524
6545,50000,40000,0,0,0,0,0,0,0,23740,3014,20726,0,19448,684,18764,0,19594,1000,18594,0,19762,713,19049
6546,220000,176000,0,0,0,0,0,0,0,43462,16992,26470,0,36222,5225,30997,0,19055,2000,17055,0,3098,1000,2098
6547,240000,192000,0,0,0,0,0,0,0,51171,3000,48171,0,52716,3000,49716,0,54229,3000,51229,0,56191,3000,53191
6548,160000,128000,0,1,1,1,1,0,2,155301,6085,149216,2,155152,12534,142618,2,144602,0,144602,2,148199,6000,142199
6549,50000,40000,0,0,0,0,0,0,0,20024,1561,18463,0,18830,628,18202,0,18087,775,17312,0,17616,1602,16014
6550,90000,72000,0,0,0,0,0,0,0,10549,2012,8537,0,9421,3022,6399,0,6851,2020,4831,0,2133,2139,-6
6551,100000,80000,0,0,0,0,0,1,0,39185,1888,37297,0,39867,1500,38367,0,39696,96,39600,2,7594,300,7294
6552,90000,72000,0,0,0,0,0,0,0,41498,2406,39092,0,36492,1400,35092,0,24636,493,24143,0,5298,106,5192
6553,500000,400000,0,0,0,0,0,0,-2,4338,4338,0,-2,1080,1100,-20,-1,2576,2576,0,-1,6200,1024,5176
6554,150000,120000,0,0,0,0,0,0,-2,36490,36672,-182,-2,3125,3232,-107,-2,7603,7641,-38,-2,2995,3010,-15
6555,130000,104000,0,0,0,0,0,0,-1,390,390,0,-1,390,390,0,-1,390,390,0,-1,390,390,0
6556,200000,160000,0,0,0,0,0,0,0,44095,3000,41095,0,25454,3000,22454,0,17651,2000,15651,0,18994,3000,15994
6557,360000,288000,0,0,0,0,0,0,-1,3935,3946,-11,-1,2437,2444,-7,-1,2797,2805,-8,-1,256,258,-2
6558,310000,248000,0,0,0,0,0,0,0,9507,4507,5000,0,8894,1000,7894,0,7418,283,7135,0,12154,7482,4672
6559,50000,40000,0,1,1,1,1,0,0,45393,10,45383,2,49351,8212,41139,2,45473,1200,44273,2,48595,4008,44587
6560,50000,40000,0,1,0,0,0,0,0,48916,2000,46916,0,19894,1000,18894,0,20572,1000,19572,0,21230,1000,20230
6561,30000,24000,0,1,1,1,1,0,2,28781,3600,25181,2,28000,0,28000,2,29779,2524,27255,2,27343,0,27343
6562,300000,240000,0,0,0,0,0,0,-1,1656,1656,0,-1,1756,1756,0,-2,1776,1776,0,-2,3414,3414,0
6563,20000,16000,0,0,0,0,0,0,0,998,1101,-103,-2,734,736,-2,-2,1698,1799,-101,-1,500,601,-101
6564,10000,8000,0,0,0,0,0,0,0,5732,3000,2732,0,6576,1104,5472,0,7472,1000,6472,0,8359,1000,7359
6565,210000,168000,0,0,0,0,0,0,-1,3584,5800,-2216,-1,1756,6256,-4500,-1,732,732,0,-1,730,730,0
6566,120000,96000,0,0,0,0,0,0,-2,0,0,0,-2,0,0,0,-2,0,0,0,-2,0,0,0
6567,260000,208000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,-2,0,0,0
6568,20000,16000,0,0,0,0,0,1,4,8076,0,8076,3,7798,0,7798,2,8110,441,7669,0,10194,2368,7826
6569,260000,208000,0,0,0,0,0,0,0,138076,5003,133073,0,110044,5004,105040,0,111906,4052,107854,0,104073,4010,100063
6570,140000,112000,0,0,0,1,0,0,-2,167,167,0,-1,80644,80677,-33,-1,146651,0,146651,2,55776,2500,53276
6571,300000,240000,0,0,0,0,0,0,-1,-1921,0,-1921,-1,-1921,0,-1921,-2,1912,3833,-1921,-1,1921,9,1912
6572,230000,184000,0,0,0,0,0,0,2,115898,4600,111298,0,112930,4300,108630,0,115743,4700,111043,0,118933,5124,113809
6573,50000,40000,0,0,0,0,0,0,0,22161,2000,20161,0,24784,3000,21784,0,26750,2700,24050,0,29632,3500,26132
6574,70000,56000,0,1,1,1,1,0,0,67605,2507,65098,0,68855,2428,66427,0,70377,2594,67783,0,67818,2602,65216
6575,180000,144000,0,1,1,1,1,0,0,170788,8000,162788,0,174764,7000,167764,0,162667,6000,156667,0,166953,7000,159953
6576,200000,160000,0,0,0,0,0,0,-1,890,896,-6,-1,14137,14337,-200,-1,18067,7022,11045,0,24306,12000,12306
6577,50000,40000,0,1,1,0,0,0,2,43579,2207,41372,0,43825,2300,41525,0,28396,1006,27390,0,27437,1000,26437
6578,310000,248000,0,0,0,0,0,0,0,44209,2000,42209,0,45472,2000,43472,0,46739,2000,44739,0,47895,2000,45895
6579,30000,24000,0,1,1,1,1,1,2,29150,73,29077,2,26731,1418,25313,0,29273,4499,24774,0,29887,1200,28687
6580,70000,56000,0,0,0,0,0,0,0,9660,9660,0,-2,6208,6208,0,-1,702,702,0,-1,4320,4320,0
6581,20000,16000,1,1,1,1,0,0,0,44267,5000,39267,0,47149,10000,37149,-1,48497,3011,45486,0,14774,2011,12763
6582,140000,112000,0,0,0,0,0,0,0,56504,6000,50504,0,53528,5026,48502,0,42168,5000,37168,0,25742,3000,22742
6583,50000,40000,0,0,0,0,0,0,-1,0,0,0,-1,8796,8796,0,-1,6346,1000,5346,0,3600,4000,-400
6584,30000,24000,0,0,0,1,1,0,0,19869,10001,9868,0,26173,7000,19173,0,26848,1107,25741,0,27266,1000,26266
6585,230000,184000,0,0,0,0,0,0,-2,510,510,0,-2,0,0,0,-2,162,162,0,-2,0,0,0
